season,week,tm_id,tm,tm_score,opp_score,opp_id,opp,result,win_loss,season_type
2022,14,1,NA,124.18,126.66,5,NA,0,L,Regular
2022,14,10,NA,114.28,104.72,6,NA,1,W,Regular
2022,14,11,NA,108.42,78.7,7,NA,1,W,Regular
2022,14,2,NA,140.9,80.38,8,NA,1,W,Regular
2022,14,3,NA,130.6,137.98,9,NA,0,L,Regular
2022,14,6,NA,104.72,114.28,10,NA,0,L,Regular
2022,14,7,NA,78.7,108.42,11,NA,0,L,Regular
2022,14,4,NA,138.06,118.48,12,NA,1,W,Regular
2023,1,11,Pat Liou,106.74,120.24,1,NA,0,L,Regular
2023,1,11,Pat Liou,106.74,120.24,1,NA,0,L,Regular
2023,1,1,NA,120.24,106.74,11,Pat Liou,1,W,Regular
2023,1,2,NA,109.24,127.82,4,NA,0,L,Regular
2023,1,3,NA,132.86,108.18,5,NA,1,W,Regular
2023,1,4,NA,127.82,109.24,2,NA,1,W,Regular
2023,1,5,NA,108.18,132.86,3,NA,0,L,Regular
2023,1,6,NA,118.12,135.46,10,NA,0,L,Regular
2023,1,7,NA,53.78,105.7,9,NA,0,L,Regular
2023,1,8,NA,134.34,79,12,NA,1,W,Regular
2023,1,9,NA,105.7,53.78,7,NA,1,W,Regular
2023,1,10,NA,135.46,118.12,6,NA,1,W,Regular
2023,1,12,NA,79,134.34,8,NA,0,L,Regular
2023,1,4,NA,127.82,109.24,2,NA,1,W,Regular
2023,1,5,NA,108.18,132.86,3,NA,0,L,Regular
2023,1,2,NA,109.24,127.82,4,NA,0,L,Regular
2023,1,3,NA,132.86,108.18,5,NA,1,W,Regular
2023,1,10,NA,135.46,118.12,6,NA,1,W,Regular
2023,1,9,NA,105.7,53.78,7,NA,1,W,Regular
2023,1,12,NA,79,134.34,8,NA,0,L,Regular
2023,1,7,NA,53.78,105.7,9,NA,0,L,Regular
2023,1,6,NA,118.12,135.46,10,NA,0,L,Regular
2023,1,1,NA,120.24,106.74,11,Pat Liou,1,W,Regular
2023,1,8,NA,134.34,79,12,NA,1,W,Regular
2023,2,11,Pat Liou,132.34,146.56,3,NA,0,L,Regular
2023,2,11,Pat Liou,132.34,146.56,3,NA,0,L,Regular
2023,2,1,NA,145,119.02,9,NA,1,W,Regular
2023,2,2,NA,103.96,153.28,6,NA,0,L,Regular
2023,2,3,NA,146.56,132.34,11,Pat Liou,1,W,Regular
2023,2,4,NA,148.62,100.66,8,NA,1,W,Regular
2023,2,5,NA,134.88,105.18,7,NA,1,W,Regular
2023,2,6,NA,153.28,103.96,2,NA,1,W,Regular
2023,2,7,NA,105.18,134.88,5,NA,0,L,Regular
2023,2,8,NA,100.66,148.62,4,NA,0,L,Regular
2023,2,9,NA,119.02,145,1,NA,0,L,Regular
2023,2,10,NA,136.2,126.32,12,NA,1,W,Regular
2023,2,12,NA,126.32,136.2,10,NA,0,L,Regular
2023,2,9,NA,119.02,145,1,NA,0,L,Regular
2023,2,6,NA,153.28,103.96,2,NA,1,W,Regular
2023,2,8,NA,100.66,148.62,4,NA,0,L,Regular
2023,2,7,NA,105.18,134.88,5,NA,0,L,Regular
2023,2,2,NA,103.96,153.28,6,NA,0,L,Regular
2023,2,5,NA,134.88,105.18,7,NA,1,W,Regular
2023,2,4,NA,148.62,100.66,8,NA,1,W,Regular
2023,2,1,NA,145,119.02,9,NA,1,W,Regular
2023,2,12,NA,126.32,136.2,10,NA,0,L,Regular
2023,2,3,NA,146.56,132.34,11,Pat Liou,1,W,Regular
2023,2,10,NA,136.2,126.32,12,NA,1,W,Regular
2023,3,11,Pat Liou,143.06,101.58,9,NA,1,W,Regular
2023,3,11,Pat Liou,143.06,101.58,9,NA,1,W,Regular
2023,3,1,NA,136.58,66.78,5,NA,1,W,Regular
2023,3,2,NA,104.56,164.26,12,NA,0,L,Regular
2023,3,3,NA,160.88,99,7,NA,1,W,Regular
2023,3,4,NA,125.06,181.22,6,NA,0,L,Regular
2023,3,5,NA,66.78,136.58,1,NA,0,L,Regular
2023,3,6,NA,181.22,125.06,4,NA,1,W,Regular
2023,3,7,NA,99,160.88,3,NA,0,L,Regular
2023,3,8,NA,144.32,173.76,10,NA,0,L,Regular
2023,3,9,NA,101.58,143.06,11,Pat Liou,0,L,Regular
2023,3,10,NA,173.76,144.32,8,NA,1,W,Regular
2023,3,12,NA,164.26,104.56,2,NA,1,W,Regular
2023,3,5,NA,66.78,136.58,1,NA,0,L,Regular
2023,3,12,NA,164.26,104.56,2,NA,1,W,Regular
2023,3,7,NA,99,160.88,3,NA,0,L,Regular
2023,3,6,NA,181.22,125.06,4,NA,1,W,Regular
2023,3,1,NA,136.58,66.78,5,NA,1,W,Regular
2023,3,4,NA,125.06,181.22,6,NA,0,L,Regular
2023,3,3,NA,160.88,99,7,NA,1,W,Regular
2023,3,10,NA,173.76,144.32,8,NA,1,W,Regular
2023,3,8,NA,144.32,173.76,10,NA,0,L,Regular
2023,3,9,NA,101.58,143.06,11,Pat Liou,0,L,Regular
2023,3,2,NA,104.56,164.26,12,NA,0,L,Regular
2023,4,11,Pat Liou,107.18,100.88,5,NA,1,W,Regular
2023,4,11,Pat Liou,107.18,100.88,5,NA,1,W,Regular
2023,4,1,NA,98.42,123.26,7,NA,0,L,Regular
2023,4,2,NA,81.28,153.58,10,NA,0,L,Regular
2023,4,3,NA,144.36,151.66,9,NA,0,L,Regular
2023,4,4,NA,177.42,110.94,12,NA,1,W,Regular
2023,4,5,NA,100.88,107.18,11,Pat Liou,0,L,Regular
2023,4,6,NA,151.24,102.8,8,NA,1,W,Regular
2023,4,7,NA,123.26,98.42,1,NA,1,W,Regular
2023,4,8,NA,102.8,151.24,6,NA,0,L,Regular
2023,4,9,NA,151.66,144.36,3,NA,1,W,Regular
2023,4,10,NA,153.58,81.28,2,NA,1,W,Regular
2023,4,12,NA,110.94,177.42,4,NA,0,L,Regular
2023,4,7,NA,123.26,98.42,1,NA,1,W,Regular
2023,4,10,NA,153.58,81.28,2,NA,1,W,Regular
2023,4,9,NA,151.66,144.36,3,NA,1,W,Regular
2023,4,12,NA,110.94,177.42,4,NA,0,L,Regular
2023,4,8,NA,102.8,151.24,6,NA,0,L,Regular
2023,4,1,NA,98.42,123.26,7,NA,0,L,Regular
2023,4,6,NA,151.24,102.8,8,NA,1,W,Regular
2023,4,3,NA,144.36,151.66,9,NA,0,L,Regular
2023,4,2,NA,81.28,153.58,10,NA,0,L,Regular
2023,4,5,NA,100.88,107.18,11,Pat Liou,0,L,Regular
2023,4,4,NA,177.42,110.94,12,NA,1,W,Regular
2023,5,11,Pat Liou,108.26,103.86,7,NA,1,W,Regular
2023,5,11,Pat Liou,108.26,103.86,7,NA,1,W,Regular
2023,5,1,NA,177.34,204.06,3,NA,0,L,Regular
2023,5,2,NA,89.52,116.76,8,NA,0,L,Regular
2023,5,3,NA,204.06,177.34,1,NA,1,W,Regular
2023,5,4,NA,103.24,164.34,10,NA,0,L,Regular
2023,5,5,NA,103.78,168.52,9,NA,0,L,Regular
2023,5,6,NA,116.94,117.42,12,NA,0,L,Regular
2023,5,7,NA,103.86,108.26,11,Pat Liou,0,L,Regular
2023,5,8,NA,116.76,89.52,2,NA,1,W,Regular
2023,5,9,NA,168.52,103.78,5,NA,1,W,Regular
2023,5,10,NA,164.34,103.24,4,NA,1,W,Regular
2023,5,12,NA,117.42,116.94,6,NA,1,W,Regular
2023,5,3,NA,204.06,177.34,1,NA,1,W,Regular
2023,5,8,NA,116.76,89.52,2,NA,1,W,Regular
2023,5,1,NA,177.34,204.06,3,NA,0,L,Regular
2023,5,10,NA,164.34,103.24,4,NA,1,W,Regular
2023,5,9,NA,168.52,103.78,5,NA,1,W,Regular
2023,5,12,NA,117.42,116.94,6,NA,1,W,Regular
2023,5,2,NA,89.52,116.76,8,NA,0,L,Regular
2023,5,5,NA,103.78,168.52,9,NA,0,L,Regular
2023,5,4,NA,103.24,164.34,10,NA,0,L,Regular
2023,5,7,NA,103.86,108.26,11,Pat Liou,0,L,Regular
2023,5,6,NA,116.94,117.42,12,NA,0,L,Regular
2023,6,11,Pat Liou,111.62,127.42,4,NA,0,L,Regular
2023,6,11,Pat Liou,111.62,127.42,4,NA,0,L,Regular
2023,6,1,NA,138.84,116.68,2,NA,1,W,Regular
2023,6,2,NA,116.68,138.84,1,NA,0,L,Regular
2023,6,3,NA,117.04,120.46,8,NA,0,L,Regular
2023,6,4,NA,127.42,111.62,11,Pat Liou,1,W,Regular
2023,6,5,NA,93.5,159.14,12,NA,0,L,Regular
2023,6,6,NA,161.62,110.4,9,NA,1,W,Regular
2023,6,7,NA,119.08,120.58,10,NA,0,L,Regular
2023,6,8,NA,120.46,117.04,3,NA,1,W,Regular
2023,6,9,NA,110.4,161.62,6,NA,0,L,Regular
2023,6,10,NA,120.58,119.08,7,NA,1,W,Regular
2023,6,12,NA,159.14,93.5,5,NA,1,W,Regular
2023,6,2,NA,116.68,138.84,1,NA,0,L,Regular
2023,6,1,NA,138.84,116.68,2,NA,1,W,Regular
2023,6,8,NA,120.46,117.04,3,NA,1,W,Regular
2023,6,12,NA,159.14,93.5,5,NA,1,W,Regular
2023,6,9,NA,110.4,161.62,6,NA,0,L,Regular
2023,6,10,NA,120.58,119.08,7,NA,1,W,Regular
2023,6,3,NA,117.04,120.46,8,NA,0,L,Regular
2023,6,6,NA,161.62,110.4,9,NA,1,W,Regular
2023,6,7,NA,119.08,120.58,10,NA,0,L,Regular
2023,6,4,NA,127.42,111.62,11,Pat Liou,1,W,Regular
2023,6,5,NA,93.5,159.14,12,NA,0,L,Regular
2023,7,11,Pat Liou,110.86,102.84,2,NA,1,W,Regular
2023,7,11,Pat Liou,110.86,102.84,2,NA,1,W,Regular
2023,7,1,NA,174.26,162.58,4,NA,1,W,Regular
2023,7,2,NA,102.84,110.86,11,Pat Liou,0,L,Regular
2023,7,3,NA,152.12,123.54,12,NA,1,W,Regular
2023,7,4,NA,162.58,174.26,1,NA,0,L,Regular
2023,7,5,NA,107.18,131.7,8,NA,0,L,Regular
2023,7,6,NA,119.06,111.7,7,NA,1,W,Regular
2023,7,7,NA,111.7,119.06,6,NA,0,L,Regular
2023,7,8,NA,131.7,107.18,5,NA,1,W,Regular
2023,7,9,NA,99.26,101.06,10,NA,0,L,Regular
2023,7,10,NA,101.06,99.26,9,NA,1,W,Regular
2023,7,12,NA,123.54,152.12,3,NA,0,L,Regular
2023,7,4,NA,162.58,174.26,1,NA,0,L,Regular
2023,7,12,NA,123.54,152.12,3,NA,0,L,Regular
2023,7,1,NA,174.26,162.58,4,NA,1,W,Regular
2023,7,8,NA,131.7,107.18,5,NA,1,W,Regular
2023,7,7,NA,111.7,119.06,6,NA,0,L,Regular
2023,7,6,NA,119.06,111.7,7,NA,1,W,Regular
2023,7,5,NA,107.18,131.7,8,NA,0,L,Regular
2023,7,10,NA,101.06,99.26,9,NA,1,W,Regular
2023,7,9,NA,99.26,101.06,10,NA,0,L,Regular
2023,7,2,NA,102.84,110.86,11,Pat Liou,0,L,Regular
2023,7,3,NA,152.12,123.54,12,NA,1,W,Regular
2023,8,11,Pat Liou,104.08,150.68,6,NA,0,L,Regular
2023,8,11,Pat Liou,104.08,150.68,6,NA,0,L,Regular
2023,8,1,NA,158,103.52,10,NA,1,W,Regular
2023,8,2,NA,135.56,148.32,5,NA,0,L,Regular
2023,8,3,NA,171.66,162.38,4,NA,1,W,Regular
2023,8,4,NA,162.38,171.66,3,NA,0,L,Regular
2023,8,5,NA,148.32,135.56,2,NA,1,W,Regular
2023,8,6,NA,150.68,104.08,11,Pat Liou,1,W,Regular
2023,8,7,NA,117.32,121.48,12,NA,0,L,Regular
2023,8,8,NA,121.96,123.86,9,NA,0,L,Regular
2023,8,9,NA,123.86,121.96,8,NA,1,W,Regular
2023,8,10,NA,103.52,158,1,NA,0,L,Regular
2023,8,12,NA,121.48,117.32,7,NA,1,W,Regular
2023,8,10,NA,103.52,158,1,NA,0,L,Regular
2023,8,5,NA,148.32,135.56,2,NA,1,W,Regular
2023,8,4,NA,162.38,171.66,3,NA,0,L,Regular
2023,8,3,NA,171.66,162.38,4,NA,1,W,Regular
2023,8,2,NA,135.56,148.32,5,NA,0,L,Regular
2023,8,12,NA,121.48,117.32,7,NA,1,W,Regular
2023,8,9,NA,123.86,121.96,8,NA,1,W,Regular
2023,8,8,NA,121.96,123.86,9,NA,0,L,Regular
2023,8,1,NA,158,103.52,10,NA,1,W,Regular
2023,8,6,NA,150.68,104.08,11,Pat Liou,1,W,Regular
2023,8,7,NA,117.32,121.48,12,NA,0,L,Regular
2023,9,11,Pat Liou,82.2,152.76,10,NA,0,L,Regular
2023,9,11,Pat Liou,82.2,152.76,10,NA,0,L,Regular
2023,9,1,NA,122,160.1,6,NA,0,L,Regular
2023,9,2,NA,129.42,93.32,3,NA,1,W,Regular
2023,9,3,NA,93.32,129.42,2,NA,0,L,Regular
2023,9,4,NA,150.68,99.62,5,NA,1,W,Regular
2023,9,5,NA,99.62,150.68,4,NA,0,L,Regular
2023,9,6,NA,160.1,122,1,NA,1,W,Regular
2023,9,7,NA,69.92,133.22,8,NA,0,L,Regular
2023,9,8,NA,133.22,69.92,7,NA,1,W,Regular
2023,9,9,NA,138.58,77.14,12,NA,1,W,Regular
2023,9,10,NA,152.76,82.2,11,Pat Liou,1,W,Regular
2023,9,12,NA,77.14,138.58,9,NA,0,L,Regular
2023,9,6,NA,160.1,122,1,NA,1,W,Regular
2023,9,3,NA,93.32,129.42,2,NA,0,L,Regular
2023,9,2,NA,129.42,93.32,3,NA,1,W,Regular
2023,9,5,NA,99.62,150.68,4,NA,0,L,Regular
2023,9,4,NA,150.68,99.62,5,NA,1,W,Regular
2023,9,1,NA,122,160.1,6,NA,0,L,Regular
2023,9,8,NA,133.22,69.92,7,NA,1,W,Regular
2023,9,7,NA,69.92,133.22,8,NA,0,L,Regular
2023,9,12,NA,77.14,138.58,9,NA,0,L,Regular
2023,9,10,NA,152.76,82.2,11,Pat Liou,1,W,Regular
2023,9,9,NA,138.58,77.14,12,NA,1,W,Regular
2023,10,11,Pat Liou,133.8,117.18,8,NA,1,W,Regular
2023,10,11,Pat Liou,133.8,117.18,8,NA,1,W,Regular
2023,10,1,NA,162.36,132,12,NA,1,W,Regular
2023,10,2,NA,79.66,141.7,7,NA,0,L,Regular
2023,10,3,NA,119.52,128.92,6,NA,0,L,Regular
2023,10,4,NA,126.92,173.22,9,NA,0,L,Regular
2023,10,5,NA,116.68,148.86,10,NA,0,L,Regular
2023,10,6,NA,128.92,119.52,3,NA,1,W,Regular
2023,10,7,NA,141.7,79.66,2,NA,1,W,Regular
2023,10,8,NA,117.18,133.8,11,Pat Liou,0,L,Regular
2023,10,9,NA,173.22,126.92,4,NA,1,W,Regular
2023,10,10,NA,148.86,116.68,5,NA,1,W,Regular
2023,10,12,NA,132,162.36,1,NA,0,L,Regular
2023,10,12,NA,132,162.36,1,NA,0,L,Regular
2023,10,7,NA,141.7,79.66,2,NA,1,W,Regular
2023,10,6,NA,128.92,119.52,3,NA,1,W,Regular
2023,10,9,NA,173.22,126.92,4,NA,1,W,Regular
2023,10,10,NA,148.86,116.68,5,NA,1,W,Regular
2023,10,3,NA,119.52,128.92,6,NA,0,L,Regular
2023,10,2,NA,79.66,141.7,7,NA,0,L,Regular
2023,10,4,NA,126.92,173.22,9,NA,0,L,Regular
2023,10,5,NA,116.68,148.86,10,NA,0,L,Regular
2023,10,8,NA,117.18,133.8,11,Pat Liou,0,L,Regular
2023,10,1,NA,162.36,132,12,NA,1,W,Regular
2023,11,11,Pat Liou,125.16,123.5,12,NA,1,W,Regular
2023,11,11,Pat Liou,125.16,123.5,12,NA,1,W,Regular
2023,11,1,NA,125.78,140.2,8,NA,0,L,Regular
2023,11,2,NA,95.2,141,9,NA,0,L,Regular
2023,11,3,NA,197.94,104.86,10,NA,1,W,Regular
2023,11,4,NA,120.16,116.16,7,NA,1,W,Regular
2023,11,5,NA,76.74,81.94,6,NA,0,L,Regular
2023,11,6,NA,81.94,76.74,5,NA,1,W,Regular
2023,11,7,NA,116.16,120.16,4,NA,0,L,Regular
2023,11,8,NA,140.2,125.78,1,NA,1,W,Regular
2023,11,9,NA,141,95.2,2,NA,1,W,Regular
2023,11,10,NA,104.86,197.94,3,NA,0,L,Regular
2023,11,12,NA,123.5,125.16,11,Pat Liou,0,L,Regular
2023,11,8,NA,140.2,125.78,1,NA,1,W,Regular
2023,11,9,NA,141,95.2,2,NA,1,W,Regular
2023,11,10,NA,104.86,197.94,3,NA,0,L,Regular
2023,11,7,NA,116.16,120.16,4,NA,0,L,Regular
2023,11,6,NA,81.94,76.74,5,NA,1,W,Regular
2023,11,5,NA,76.74,81.94,6,NA,0,L,Regular
2023,11,4,NA,120.16,116.16,7,NA,1,W,Regular
2023,11,1,NA,125.78,140.2,8,NA,0,L,Regular
2023,11,2,NA,95.2,141,9,NA,0,L,Regular
2023,11,3,NA,197.94,104.86,10,NA,1,W,Regular
2023,11,12,NA,123.5,125.16,11,Pat Liou,0,L,Regular
2023,12,11,Pat Liou,144.08,149.92,1,NA,0,L,Regular
2023,12,11,Pat Liou,144.08,149.92,1,NA,0,L,Regular
2023,12,1,NA,149.92,144.08,11,Pat Liou,1,W,Regular
2023,12,2,NA,141.42,172.28,4,NA,0,L,Regular
2023,12,3,NA,122,149.06,5,NA,0,L,Regular
2023,12,4,NA,172.28,141.42,2,NA,1,W,Regular
2023,12,5,NA,149.06,122,3,NA,1,W,Regular
2023,12,6,NA,147.16,148.84,10,NA,0,L,Regular
2023,12,7,NA,110.64,115.3,9,NA,0,L,Regular
2023,12,8,NA,153.46,98.36,12,NA,1,W,Regular
2023,12,9,NA,115.3,110.64,7,NA,1,W,Regular
2023,12,10,NA,148.84,147.16,6,NA,1,W,Regular
2023,12,12,NA,98.36,153.46,8,NA,0,L,Regular
2023,12,4,NA,172.28,141.42,2,NA,1,W,Regular
2023,12,5,NA,149.06,122,3,NA,1,W,Regular
2023,12,2,NA,141.42,172.28,4,NA,0,L,Regular
2023,12,3,NA,122,149.06,5,NA,0,L,Regular
2023,12,10,NA,148.84,147.16,6,NA,1,W,Regular
2023,12,9,NA,115.3,110.64,7,NA,1,W,Regular
2023,12,12,NA,98.36,153.46,8,NA,0,L,Regular
2023,12,7,NA,110.64,115.3,9,NA,0,L,Regular
2023,12,6,NA,147.16,148.84,10,NA,0,L,Regular
2023,12,1,NA,149.92,144.08,11,Pat Liou,1,W,Regular
2023,12,8,NA,153.46,98.36,12,NA,1,W,Regular
2023,13,11,Pat Liou,116.42,55.1,3,NA,1,W,Regular
2023,13,11,Pat Liou,116.42,55.1,3,NA,1,W,Regular
2023,13,1,NA,151.4,136.34,9,NA,1,W,Regular
2023,13,2,NA,137.1,128.46,6,NA,1,W,Regular
2023,13,3,NA,55.1,116.42,11,Pat Liou,0,L,Regular
2023,13,4,NA,165.24,127.64,8,NA,1,W,Regular
2023,13,5,NA,152.76,116.3,7,NA,1,W,Regular
2023,13,6,NA,128.46,137.1,2,NA,0,L,Regular
2023,13,7,NA,116.3,152.76,5,NA,0,L,Regular
2023,13,8,NA,127.64,165.24,4,NA,0,L,Regular
2023,13,9,NA,136.34,151.4,1,NA,0,L,Regular
2023,13,10,NA,123.36,93.56,12,NA,1,W,Regular
2023,13,12,NA,93.56,123.36,10,NA,0,L,Regular
2023,13,9,NA,136.34,151.4,1,NA,0,L,Regular
2023,13,6,NA,128.46,137.1,2,NA,0,L,Regular
2023,13,8,NA,127.64,165.24,4,NA,0,L,Regular
2023,13,7,NA,116.3,152.76,5,NA,0,L,Regular
2023,13,2,NA,137.1,128.46,6,NA,1,W,Regular
2023,13,5,NA,152.76,116.3,7,NA,1,W,Regular
2023,13,4,NA,165.24,127.64,8,NA,1,W,Regular
2023,13,1,NA,151.4,136.34,9,NA,1,W,Regular
2023,13,12,NA,93.56,123.36,10,NA,0,L,Regular
2023,13,3,NA,55.1,116.42,11,Pat Liou,0,L,Regular
2023,13,10,NA,123.36,93.56,12,NA,1,W,Regular
2023,14,11,Pat Liou,117.12,90.38,9,NA,1,W,Regular
2023,14,11,Pat Liou,117.12,90.38,9,NA,1,W,Regular
2023,14,1,NA,121.04,132.12,5,NA,0,L,Regular
2023,14,2,NA,131.3,99.26,12,NA,1,W,Regular
2023,14,3,NA,130.22,103.78,7,NA,1,W,Regular
2023,14,4,NA,193.74,117.94,6,NA,1,W,Regular
2023,14,5,NA,132.12,121.04,1,NA,1,W,Regular
2023,14,6,NA,117.94,193.74,4,NA,0,L,Regular
2023,14,7,NA,103.78,130.22,3,NA,0,L,Regular
2023,14,8,NA,102.62,132.34,10,NA,0,L,Regular
2023,14,9,NA,90.38,117.12,11,Pat Liou,0,L,Regular
2023,14,10,NA,132.34,102.62,8,NA,1,W,Regular
2023,14,12,NA,99.26,131.3,2,NA,0,L,Regular
2023,14,5,NA,132.12,121.04,1,NA,1,W,Regular
2023,14,12,NA,99.26,131.3,2,NA,0,L,Regular
2023,14,7,NA,103.78,130.22,3,NA,0,L,Regular
2023,14,6,NA,117.94,193.74,4,NA,0,L,Regular
2023,14,1,NA,121.04,132.12,5,NA,0,L,Regular
2023,14,4,NA,193.74,117.94,6,NA,1,W,Regular
2023,14,3,NA,130.22,103.78,7,NA,1,W,Regular
2023,14,10,NA,132.34,102.62,8,NA,1,W,Regular
2023,14,8,NA,102.62,132.34,10,NA,0,L,Regular
2023,14,9,NA,90.38,117.12,11,Pat Liou,0,L,Regular
2023,14,2,NA,131.3,99.26,12,NA,1,W,Regular
